date,PM25,PM10,NO_2,O_3,SO_2,categoria_PM25,categoria_PM10,categoria_NO_2,categoria_O_3,categoria_SO_2,Calidad_Aire_General
2001-04-03,,24.80485404995236,57.26877629006659,31.55585661801425,15.70881118932804,5,1,2,1,1,Muy Malo
2001-04-04,,29.355444373024834,52.74633632423603,33.31453099588377,14.938867255016765,5,2,2,1,1,Muy Malo
2001-04-05,,20.378079708071724,40.291840302447476,28.40725690830085,13.478437515596548,5,1,1,1,1,Muy Malo
2001-04-06,,40.157332119621515,52.884253423660994,16.915624981746078,19.815416655606693,5,2,2,1,1,Muy Malo
2001-04-07,,18.883321229862,34.247864623657534,51.765138844648995,12.278107658028603,5,1,1,1,1,Muy Malo
2001-04-08,,12.471183938189716,35.84635250481011,53.35931943890104,12.063019218245103,5,1,1,1,1,Muy Malo
2001-04-09,,33.353129710974514,69.89290250824617,31.86820924112983,18.990460181447258,5,2,2,1,1,Muy Malo
2001-04-10,,34.924847447037486,66.92435691696089,27.83531630222614,19.57094338418689,5,2,2,1,1,Muy Malo
2001-04-11,,23.162910052918463,53.710604442010066,44.50768965030539,12.409861835173375,5,1,2,1,1,Muy Malo
2001-04-12,,14.967417769918317,32.89360198300136,62.20452294224187,10.476990126857633,5,1,1,2,1,Muy Malo
2001-04-13,,16.452584294025243,27.703274450849378,61.74502408255735,10.884510425656412,5,1,1,2,1,Muy Malo
2001-04-14,,18.75302250055638,30.021752477267164,64.52745185907071,11.757057886031664,5,1,1,2,1,Muy Malo
2001-04-15,,19.67665065633945,49.63519230867043,48.598846127589546,13.826025621631207,5,1,1,1,1,Muy Malo
2001-04-16,,43.77813200559017,79.62422588640644,33.67470207421676,21.39106282212692,5,2,2,1,1,Muy Malo
2001-04-17,,34.37396463230372,56.0979967340827,37.946490382918945,15.615048094437672,5,2,2,1,1,Muy Malo
2001-04-18,,24.08274035193981,61.45926163705547,37.4264102883828,15.469391020444723,5,1,2,1,1,Muy Malo
2001-04-19,,34.204292616851845,72.38966129729825,26.72998398809861,19.119662385661503,5,2,2,1,1,Muy Malo
2001-04-20,,17.547996660504793,49.36565007150173,50.898566570281986,15.294816651741664,5,1,1,1,1,Muy Malo
2001-04-21,,16.485104888260782,52.781149898671934,50.68375000771549,15.87008710688415,5,1,2,1,1,Muy Malo
2001-04-22,,26.271302089095116,50.963211803593566,30.855381927142542,17.356597235633267,5,2,2,1,1,Muy Malo
2001-04-23,,25.943831242660227,34.60752198555767,31.08224959784107,13.508365515874853,5,2,1,1,1,Muy Malo
2001-04-24,,28.419376104295356,40.127954978463556,33.25367422905497,12.645607628549138,5,2,1,1,1,Muy Malo
2001-04-25,,20.550050077533882,48.83120401627244,48.659549970626834,12.439749571835259,5,1,1,1,1,Muy Malo
2001-04-26,,31.71144053205174,73.1217863531861,39.12171956812201,15.201371216255685,5,2,2,1,1,Muy Malo
2001-04-27,,34.191644287749426,76.62788351456324,34.066350051164626,15.260983326832454,5,2,2,1,1,Muy Malo
2001-04-28,,23.762333351771037,62.325533358256024,44.85728330175082,13.899049994746845,5,1,2,1,1,Muy Malo
2001-04-29,,31.718833374182385,70.46011669953664,31.214333372314773,16.96100000858307,5,2,2,1,1,Muy Malo
2001-04-30,,13.502537812305098,40.356566694378856,53.43898336569468,13.079400030970573,5,1,1,1,1,Muy Malo
2001-05-01,,11.325692813066091,38.49635004015018,48.89618328571319,11.103583342532318,5,1,1,1,1,Muy Malo
2001-05-02,,16.202183308204017,54.23778327385585,33.875533278385795,13.371933344006539,5,1,2,1,1,Muy Malo
2001-05-03,,23.22466667373975,71.07411666631698,31.273416686058045,17.683205343447067,5,1,2,1,1,Muy Malo
2001-05-04,,23.590535137565638,64.54374573661332,38.8499333190918,18.19988290402403,5,1,2,1,1,Muy Malo
2001-05-05,,15.696999984582265,59.29944995800654,42.83001666565736,15.690266650517781,5,1,2,1,1,Muy Malo
2001-05-06,,13.724649994770687,46.84721671203772,49.96141664505005,13.591183342734972,5,1,1,1,1,Muy Malo
2001-05-07,,21.91851417727781,62.46933338324229,40.79656667709351,15.172099998195966,5,1,2,1,1,Muy Malo
2001-05-08,,30.65746668378512,69.0762919035534,32.48843331595262,18.121466670731703,5,2,2,1,1,Muy Malo
2001-05-09,,26.66138567371241,71.31552733491067,35.39186662157377,15.737933325767518,5,2,2,1,1,Muy Malo
2001-05-10,,29.295676120732583,69.1541138078058,30.751799920399982,16.168200039068857,5,2,2,1,1,Muy Malo
2001-05-11,,44.133703692994935,82.75108692159621,30.564657796105877,20.18732887118408,5,2,2,1,1,Muy Malo
2001-05-12,,40.53130213684948,75.63386666933695,38.38911676932126,19.52779999256134,5,2,2,1,1,Muy Malo
2001-05-13,,13.742541818315768,36.08881470635658,54.548380558797234,10.596594314941381,5,1,1,1,1,Muy Malo
2001-05-14,,22.56741667230924,51.6978667596976,38.70253335793813,12.205466662844023,5,1,2,1,1,Muy Malo
2001-05-15,,12.757266684373219,35.78803338686625,38.83021660486857,11.032383356293042,5,1,1,1,1,Muy Malo
2001-05-16,,25.620266642570495,50.804450038274126,34.256366654634476,13.081399973630905,5,2,2,1,1,Muy Malo
2001-05-17,,26.04278523529936,44.6865333378315,27.67846669872602,13.092100017468134,5,2,1,1,1,Muy Malo
2001-05-18,,24.16515860553576,47.97266666531563,35.10053330818812,11.509449998140335,5,1,1,1,1,Muy Malo
2001-05-19,,20.83288591040061,48.918979932631935,32.0133166539669,10.464280940218513,5,1,1,1,1,Muy Malo
2001-05-20,,16.896518743892578,48.42477897032588,40.85244488270862,10.025986405456958,5,1,1,1,1,Muy Malo
2001-05-21,,28.027700171966163,67.21162113150639,38.73931856740273,11.929041087627411,5,2,2,1,1,Muy Malo
2001-05-22,,31.35085001349449,68.31453340053558,41.429950002233184,12.676766668160756,5,2,2,1,1,Muy Malo
2001-05-23,,31.249783318837483,78.58123329639434,43.39775006453196,14.043816654682159,5,2,2,1,1,Muy Malo
2001-05-24,,32.846049981911975,71.65826373983903,45.96246663192908,14.415700001716614,5,2,2,1,1,Muy Malo
2001-05-25,,42.405008413954846,83.35193974038829,43.4575125048674,16.353171932080354,5,2,2,1,1,Muy Malo
2001-05-26,,33.46441666007042,67.0839500673612,59.944066764911014,13.96008331378301,5,2,2,1,1,Muy Malo
2001-05-27,,26.734250041246415,52.51241661628087,63.72828329821428,12.672266676823298,5,2,2,2,1,Muy Malo
2001-05-28,,48.69300672935473,91.62674544030457,44.32128155050551,17.625777025480527,5,2,2,1,1,Muy Malo
2001-05-29,,49.370778575488025,86.04563884475162,43.86545912870744,18.704258939070435,5,2,2,1,1,Muy Malo
2001-05-30,,53.769731984865324,91.07107198897319,45.38525972379312,18.582747049667127,5,3,2,1,1,Muy Malo
2001-05-31,,56.80479137487523,100.35948322137197,46.11975000003974,18.784100023905435,5,3,3,1,1,Muy Malo
2001-06-01,,53.0353999710083,79.34779631992015,47.32516721817961,15.389933321475983,5,3,2,1,1,Muy Malo
2001-06-02,,31.68270000139872,62.56639403512761,52.27788330396017,13.512500024636587,5,2,2,1,1,Muy Malo
2001-06-03,,32.849136362421696,63.644991357297684,46.38065630001931,14.042158869675816,5,2,2,1,1,Muy Malo
2001-06-04,,39.730834790754564,68.24633736139262,41.95465063805069,15.636780253463954,5,2,2,1,1,Muy Malo
2001-06-05,,43.43833332141241,72.4145333524545,39.04349994977315,16.841183320681253,5,2,2,1,1,Muy Malo
2001-06-06,,30.179548506752703,61.693038447273395,50.949515709892935,13.65355000257492,5,2,2,1,1,Muy Malo
2001-06-07,,43.37580873904021,69.97934895087164,46.224264217658984,14.383772960688315,5,2,2,1,1,Muy Malo
2001-06-08,,46.17571180644963,76.56376661817232,33.19173335418105,17.5348166680336,5,2,2,1,1,Muy Malo
2001-06-09,,23.79397568686141,37.496216612259545,34.26021669387817,10.216416669686636,5,1,1,1,1,Muy Malo
2001-06-10,,11.484027803772026,31.753716639479002,42.73119994958242,8.92831667025884,5,1,1,1,1,Muy Malo
2001-06-11,,15.504357650462124,50.07078334013621,49.409250092903775,11.484449990391731,5,1,2,1,1,Muy Malo
2001-06-12,,39.18211803502507,69.63976653814316,40.10426665276289,13.780150008996328,5,2,2,1,1,Muy Malo
2001-06-13,,35.53201407016681,79.32802016583065,37.778288601728896,15.679463074111299,5,2,2,1,1,Muy Malo
2001-06-14,,36.39815974442495,67.73668338656425,39.58309995055199,15.319600005547205,5,2,2,1,1,Muy Malo
2001-06-15,,35.68980824075094,52.13046740172104,37.17494152901766,12.252173907382033,5,2,2,1,1,Muy Malo
2001-06-16,,16.245592320837627,34.241583361824354,50.549366733233136,9.93201666434606,5,1,1,1,1,Muy Malo
2001-06-17,,17.74108011049676,41.325966651439664,53.30396665891011,11.26868334253629,5,1,1,1,1,Muy Malo
2001-06-18,,24.297430581930612,48.24851665529112,49.0964000471433,12.058949998815855,5,1,1,1,1,Muy Malo
2001-06-19,,45.03019095212221,73.83653787181657,52.25101660728455,17.48673335870107,5,2,2,1,1,Muy Malo
2001-06-20,,63.99491195107849,106.21805726434734,42.72795611806214,22.639459466612017,5,3,3,1,1,Muy Malo
2001-06-21,,52.839202893384986,106.59833027051843,34.250468793532086,22.386180535786682,5,3,3,1,1,Muy Malo
2001-06-22,,50.22706525567649,89.83128458054529,48.08217013730771,19.058177093664806,5,3,2,1,1,Muy Malo
2001-06-23,,68.05364803480366,90.09425339930587,47.75340272506906,20.202708335386383,5,3,2,1,1,Muy Malo
2001-06-24,,52.46735401397204,74.58664330319091,51.494405569209086,18.32578671395362,5,3,2,1,1,Muy Malo
2001-06-25,,66.61219047183083,66.89089250043442,49.32989075123069,16.527285985825056,5,3,2,1,1,Muy Malo
2001-06-26,,38.96208491140626,59.745701319022146,57.142684637533655,14.0424640367357,5,2,2,1,1,Muy Malo
2001-06-27,,31.047173879284788,49.72274308858646,50.61232639518049,12.526510402560234,5,2,1,1,1,Muy Malo
2001-06-28,,33.6344363676418,64.76523578208571,52.86439777419205,13.967888284520122,5,2,2,1,1,Muy Malo
2001-06-29,,48.637741276475246,94.63746946061885,45.252460792894766,19.23364271507998,5,2,2,1,1,Muy Malo
2001-06-30,,52.596758737089885,86.06112888628843,60.0307772892524,19.03747796633887,5,3,2,2,1,Muy Malo
2001-07-01,,42.33963767341945,69.42611107188795,67.62722222631176,16.99359373292989,5,2,2,2,1,Muy Malo
2001-07-02,,52.77745449239558,80.31986064196464,53.0234380100202,16.661695817133765,5,3,2,1,1,Muy Malo
2001-07-03,,37.00766605449108,77.87825035885308,65.8723671317714,13.725275865711016,5,2,2,2,1,Muy Malo
2001-07-04,,35.711895660732104,57.03855004588763,46.0695658685369,12.12733335494995,5,2,2,1,1,Muy Malo
2001-07-05,,24.121203551250222,39.90098463760369,42.116247960788485,10.656145988781708,5,1,1,1,1,Muy Malo
2001-07-06,,14.404982523901479,39.67289780572032,43.47948070347209,10.141708529175226,5,1,1,1,1,Muy Malo
2001-07-07,,22.8096925720815,54.67100008865197,48.66476659059524,12.343366671800613,5,1,2,1,1,Muy Malo
2001-07-08,,22.263333347396575,52.53346678217252,51.832949961821235,10.703783330519995,5,1,2,1,1,Muy Malo
2001-07-09,,25.169800383642233,57.651883386969565,45.61365009069443,10.35811664323012,5,2,2,1,1,Muy Malo
2001-07-10,,28.513661189591733,71.44447408295633,44.74552586291588,13.381185303148325,5,2,2,1,1,Muy Malo
2001-07-11,,40.68061594988989,90.65410672205319,35.984216644664606,18.113033317724863,5,2,2,1,1,Muy Malo
2001-07-12,,43.21731396811843,71.53380226529822,31.719300014674662,16.369243688743655,5,2,2,1,1,Muy Malo
2001-07-13,,32.74716365467418,66.43063035389025,33.04464288643834,15.087308318285967,5,2,2,1,1,Muy Malo
2001-07-14,,23.06656362100081,35.821391350704694,36.9604514464736,9.989617368656656,5,1,1,1,1,Muy Malo
2001-07-15,,11.169130429193594,30.450748669697425,48.554843720462586,8.730243064359659,5,1,1,1,1,Muy Malo
2001-07-16,,19.451938414919205,49.58676746344693,42.04296867383851,9.858556530527446,5,1,1,1,1,Muy Malo
2001-07-17,,25.619056275016383,51.39482647677263,41.519322934250035,9.85308899866973,5,2,2,1,1,Muy Malo
2001-07-18,,19.86317031927731,41.79692172776098,49.263854172494675,8.029599309902158,5,1,1,1,1,Muy Malo
2001-07-19,,22.343884749483443,40.634742435087745,49.22598580484068,7.927371220520928,5,1,1,1,1,Muy Malo
2001-07-20,,30.770998059673637,72.92499092522017,45.56908251670522,10.657996329095434,5,2,2,1,1,Muy Malo
2001-07-21,,41.862397032284115,72.77296425700187,53.018645337239946,12.425285709330014,5,2,2,1,1,Muy Malo
2001-07-22,,40.70896740063377,68.732135510693,52.32921867962513,12.208784735865063,5,2,2,1,1,Muy Malo
2001-07-23,,53.128094404016345,87.2017187765903,41.89861107498614,12.56243055438002,5,3,2,1,1,Muy Malo
2001-07-24,,48.22519918282827,71.59611117674245,47.77593754873507,12.116128485235903,5,2,2,1,1,Muy Malo
2001-07-25,,60.58621807705272,87.91732188349185,48.81440006935078,15.533147868280825,5,3,2,1,1,Muy Malo
2001-07-26,,48.868876756101415,70.34170431302941,58.41399308294058,11.40854169925054,5,2,2,1,1,Muy Malo
2001-07-27,,36.671978126203946,68.71461808184783,42.07703125259528,10.855416665733275,5,2,2,1,1,Muy Malo
2001-07-28,,40.97862325198408,60.288576402184034,54.95428814180195,9.814166648934284,5,2,2,1,1,Muy Malo
2001-07-29,,28.574692106765248,35.61659723189142,65.61519100268681,8.253333345883423,5,2,1,2,1,Muy Malo
2001-07-30,,53.17809619877122,68.2036813170509,42.760247851367545,11.701893819538894,5,3,2,1,1,Muy Malo
2001-07-31,,98.98161409692995,68.37449361757106,32.16131676791826,11.865601445870938,5,4,2,1,1,Muy Malo
2001-08-01,,64.88101446283036,66.62753472559982,51.02692710691028,10.947570890188217,5,3,2,1,1,Muy Malo
2001-08-02,,48.28719206823819,47.32519098122915,64.10486122965813,8.498819444949428,5,2,1,2,1,Muy Malo
2001-08-03,,32.50233145620002,53.39893548276412,46.106125549496156,10.458917967103956,5,2,2,1,1,Muy Malo
2001-08-04,,21.524163675741715,42.59799649158837,41.495139414009735,9.094337972614408,5,1,1,1,1,Muy Malo
2001-08-05,,28.885471021351606,38.216718808644345,65.52829877783854,8.500069444792139,5,2,1,2,1,Muy Malo
2001-08-06,,35.903212321432015,74.70538203169902,45.372135458565836,13.505486105879148,5,2,2,1,1,Muy Malo
2001-08-07,,39.68202903607617,69.80045138092504,41.2840972331663,12.532239586528805,5,2,2,1,1,Muy Malo
2001-08-08,,42.8116847432178,50.91140608241161,43.19975685649034,11.422412613680313,5,2,2,1,1,Muy Malo
2001-08-09,,24.066188778937835,55.85881939902902,41.30984371559074,10.093784721982148,5,1,2,1,1,Muy Malo
2001-08-10,,44.48699278416841,48.672291661302246,54.086423587674894,8.419218755016724,5,2,1,1,1,Muy Malo
2001-08-11,,38.28954718207967,44.11067712720897,53.09565969660051,8.073055556457904,5,2,1,1,1,Muy Malo
2001-08-12,,38.182749008340586,48.86901058409324,58.62674907555429,7.763197883279079,5,2,1,1,1,Muy Malo
2001-08-13,,61.88388260295897,56.627536287342295,50.47057972934799,9.273134072621664,5,3,2,1,1,Muy Malo
2001-08-14,,48.89385768313533,51.21872524256338,53.23349548180898,8.309461387526412,5,2,2,1,1,Muy Malo
2001-08-15,,39.42563407144685,47.45773553718691,44.45786232123341,8.069112306703692,5,2,1,1,1,Muy Malo
2001-08-16,,24.78427538405294,42.48502666446286,46.6926156755444,7.3341030228624975,5,1,1,1,1,Muy Malo
2001-08-17,,24.249438373506933,49.23203127748437,51.310765295443325,7.759530434090158,5,1,1,1,1,Muy Malo
2001-08-18,,25.038804332415264,33.707517337674894,46.43722229782078,7.12730900839799,5,2,1,1,1,Muy Malo
2001-08-19,,13.912608687860379,34.436961817244686,59.5342857164996,6.672048612187306,5,1,1,1,1,Muy Malo
2001-08-20,,33.585380407347195,61.61216780022308,38.09332734632746,11.197835945958243,5,2,2,1,1,Muy Malo
2001-08-21,,47.55663042223972,80.18819443136454,35.7570659696228,14.424791648156113,5,2,2,1,1,Muy Malo
2001-08-22,,46.47118185780265,73.90124996585979,36.06607633839465,13.965034735906455,5,2,2,1,1,Muy Malo
2001-08-23,,52.49990859807518,83.81867125817946,30.22062940911188,16.168129389936272,5,3,2,1,1,Muy Malo
2001-08-24,,69.98091406273014,84.70276227947716,29.65615389683655,19.115367178316717,5,3,2,1,1,Muy Malo
2001-08-25,,54.20738193425265,66.57979165431526,36.14932296699327,12.739149314661821,5,3,2,1,1,Muy Malo
2001-08-26,,36.67590585005456,47.4242472947712,45.491899692456784,8.341003585887211,5,2,1,1,1,Muy Malo
2001-08-27,,36.187626892457835,61.921971530304496,53.11518658372056,10.071225575189608,5,2,2,1,1,Muy Malo
2001-08-28,,43.615289861741275,51.861304342850396,48.54615657391756,9.902517478470202,5,2,2,1,1,Muy Malo
2001-08-29,,26.30286761592416,48.25147625264468,45.13943757156077,9.188365554348655,5,2,1,1,1,Muy Malo
2001-08-30,,26.37939336589154,56.461017585219,46.652122875263814,9.59314034215191,5,2,2,1,1,Muy Malo
2001-08-31,,29.171439114971793,53.2836573309275,58.07015895590765,9.35969965491615,5,2,2,1,1,Muy Malo
2001-09-01,,21.80673911238926,36.542690946824024,57.49550354563527,9.072621499084764,5,1,1,1,1,Muy Malo
2001-09-02,,31.732778914258702,44.39061495106647,56.08712463741061,8.931374347231488,5,2,1,1,1,Muy Malo
2001-09-03,,49.44518515004052,65.51019495429722,39.01102836514618,10.503528372404423,5,2,2,1,1,Muy Malo
2001-09-04,,49.89976059929442,72.68015808296539,40.08383127423707,10.85391915661589,5,2,2,1,1,Muy Malo
2001-09-05,,35.7464247716966,57.945895588087,50.01993038923844,11.187182629419409,5,2,2,1,1,Muy Malo
2001-09-06,,42.48041900346405,68.03347298986624,39.82392664937657,11.218795813815133,5,2,2,1,1,Muy Malo
2001-09-07,,27.28527170074159,56.53595486448871,44.2170834104634,10.177812521242434,5,2,2,1,1,Muy Malo
2001-09-08,,23.008605089956436,59.584131964378884,44.50222229688532,10.402083322198855,5,1,2,1,1,Muy Malo
2001-09-09,,23.543188408233117,59.24595481405655,53.19348955697691,10.683142375821868,5,1,2,1,1,Muy Malo
2001-09-10,,30.234119767935002,65.22447921294305,41.06519100587401,12.642135413777497,5,2,2,1,1,Muy Malo
2001-09-11,,46.61079705279806,86.50105903546016,38.29269100032333,15.163333340237537,5,2,2,1,1,Muy Malo
2001-09-12,,56.718405741712324,89.3154687533776,41.05680552207761,14.163408691157466,5,3,2,1,1,Muy Malo
2001-09-13,,60.78606169712738,96.90022553751866,36.79777774701102,17.58682294893596,5,3,2,1,1,Muy Malo
2001-09-14,,44.739130405412205,83.65602440469794,41.45949647782577,20.141600028535596,5,2,2,1,1,Muy Malo
2001-09-15,,36.633915447575205,54.890364627043404,52.04276048599018,11.361614590510726,5,2,2,1,1,Muy Malo
2001-09-16,,30.523061593805533,63.37987846963935,44.70262155340364,10.859131927705473,5,2,2,1,1,Muy Malo
2001-09-17,,34.44038042512493,63.07052083644602,40.809982653500306,10.995920136829632,5,2,2,1,1,Muy Malo
2001-09-18,,29.812870260348486,51.57772577429811,43.00258686657374,10.39873045226802,5,2,2,1,1,Muy Malo
2001-09-19,,53.16335156880224,75.51590291162331,33.9172916086908,12.991128459365832,5,3,2,1,1,Muy Malo
2001-09-20,,64.50885878524919,80.02214297351107,27.58192710361133,12.70368693061497,5,3,2,1,1,Muy Malo
2001-09-21,,48.25133704877162,66.33891970438408,29.001147840126702,9.891132419325334,5,2,2,1,1,Muy Malo
2001-09-22,,18.962859753919645,46.75885224715523,31.356834782724796,7.040800000273663,5,1,1,1,1,Muy Malo
2001-09-23,,12.194112353998682,34.666131950742205,39.68262031711571,6.031336897994108,5,1,1,1,1,Muy Malo
2001-09-24,,22.772065284675445,49.68374105040909,38.35480498126213,7.580408535090475,5,1,1,1,1,Muy Malo
2001-09-25,,28.184392027327025,72.40365226745605,41.85956600391202,10.56878475782772,5,2,2,1,1,Muy Malo
2001-09-26,,34.43018145548237,81.95741331742869,30.321961765281028,14.494270816859272,5,2,2,1,1,Muy Malo
2001-09-27,,48.033007238222204,90.61083488132643,27.622881952155794,16.08279513857431,5,2,2,1,1,Muy Malo
2001-09-28,,38.53136120344463,65.87674836387167,23.934125907771236,9.833076921167907,5,2,2,1,1,Muy Malo
2001-09-29,,34.29147868588319,64.77710995606496,18.534814160060037,12.418814162026464,5,2,2,1,1,Muy Malo
2001-09-30,,26.010978308708772,52.27390634061562,20.297274272164536,10.76722221614586,5,2,2,1,1,Muy Malo
2001-10-01,,33.75728601618977,68.22978942603396,20.050000040839063,12.908324603634979,5,2,2,1,1,Muy Malo
2001-10-02,,47.72721219920426,79.60550949571008,23.286758117569455,17.742616172501634,5,2,2,1,1,Muy Malo
2001-10-03,,22.47422540271786,50.20981414092554,21.05809444058404,11.183096472987064,5,1,2,1,1,Muy Malo
2001-10-04,,27.79312495721711,65.80745000521343,23.871716672877472,12.412454095428098,5,2,2,1,1,Muy Malo
2001-10-05,,34.348281213392816,73.58986670732499,21.36448331693808,13.825416657129923,5,2,2,1,1,Muy Malo
2001-10-06,,18.73689594933175,51.31218338171641,17.27043334543705,8.5826210458211,5,1,2,1,1,Muy Malo
2001-10-07,,12.924781037943207,35.512195526019994,32.58319039123954,7.335077194570473,5,1,1,1,1,Muy Malo
2001-10-08,,21.375009004688778,52.64585620899723,33.271058024806784,7.8329965825358485,5,1,2,1,1,Muy Malo
2001-10-09,,17.51837984340116,54.11681208354515,27.932826136466254,9.674314373113639,5,1,2,1,1,Muy Malo
2001-10-10,,24.501111119364698,54.808250014781954,35.003766602079075,12.387133325139681,5,1,2,1,1,Muy Malo
2001-10-11,,46.96600690525439,45.87371675014496,27.65941663304965,11.097166650692621,5,2,1,1,1,Muy Malo
2001-10-12,,28.620173606193728,37.45093342940012,25.27308339715004,7.505633324782053,5,2,1,1,1,Muy Malo
2001-10-13,,17.857135360025698,56.83868330955505,28.712066666285196,7.945516679883003,5,1,2,1,1,Muy Malo
2001-10-14,,29.408021235213262,58.96355006535848,22.19788328488668,11.04202363583531,5,2,2,1,1,Muy Malo
2001-10-15,,34.37864770965644,66.49826677878697,17.2349833659331,12.289050828400304,5,2,2,1,1,Muy Malo
2001-10-16,,35.43222222311629,61.18361668109894,14.589583328167597,14.235066680113475,5,2,2,1,1,Muy Malo
2001-10-17,,33.56003475975659,55.994333386421204,25.248599997361502,11.02071667989095,5,2,2,1,1,Muy Malo
2001-10-18,,25.034201341784662,56.11208332459132,16.807316670417787,9.690616665482521,5,2,2,1,1,Muy Malo
2001-10-19,,15.75511304108993,51.686750003496805,18.898450004061065,9.054716668128968,5,1,2,1,1,Muy Malo
2001-10-20,,12.908697919920087,50.66148332198461,32.18044994632403,8.38896666387717,5,1,2,1,1,Muy Malo
2001-10-21,,16.306780581422846,39.9780861538032,37.94713788690238,8.44489656532633,5,1,1,1,1,Muy Malo
2001-10-22,,31.725319164019105,61.64401352567737,17.639863924307075,12.969761883725925,5,2,2,1,1,Muy Malo
2001-10-23,,19.662762232593725,51.20474832069954,26.006486400760508,10.145805358086657,5,1,2,1,1,Muy Malo
2001-10-24,,34.51049914377046,68.0456068511702,16.621401705191687,16.36680339095939,5,2,2,1,1,Muy Malo
2001-10-25,,40.102477283642806,71.61739974829123,17.655096000609806,16.075846438216498,5,2,2,1,1,Muy Malo
2001-10-26,,50.04780791203181,73.40991339469039,15.20320069542393,18.307387589583346,5,3,2,1,1,Muy Malo
2001-10-27,,55.58485216970029,71.6620367827121,17.361803014608775,19.627729513808365,5,3,2,1,1,Muy Malo
2001-10-28,,36.483113034289815,53.550616594950355,16.668233306407927,14.919366648197174,5,2,2,1,1,Muy Malo
2001-10-29,,42.27624098259768,60.41386872128501,14.87139657478908,18.095517251409333,5,2,2,1,1,Muy Malo
2001-10-30,,65.7823190096358,78.91513981018866,11.990663182881073,23.58528796290852,5,3,2,1,1,Muy Malo
2001-10-31,,70.60615116012117,77.87086656411489,10.849300007621448,22.89174994945526,5,3,2,1,1,Muy Malo
2001-11-01,,18.932465278233092,47.25371663093567,29.506260459530534,14.716033373673756,5,1,1,1,1,Muy Malo
2001-11-02,,27.378819446389873,56.78936666091283,32.47048330744108,19.78518330693245,5,2,2,1,1,Muy Malo
2001-11-03,,25.82577387187792,55.86398336410522,26.668750026424725,19.97262107231382,5,2,2,1,1,Muy Malo
2001-11-04,,21.986010625007303,55.070646219513044,20.479693864681284,13.955221121813976,5,1,2,1,1,Muy Malo
2001-11-05,,25.430682266207956,54.659227993639625,18.42134812565794,18.629331045657857,5,2,2,1,1,Muy Malo
2001-11-06,,30.267100212234606,53.073935813195,26.36898989789815,19.520942791543824,5,2,2,1,1,Muy Malo
2001-11-07,,35.62200709875693,67.96253396702461,19.435136113239793,25.75920070515198,5,2,2,1,1,Muy Malo
2001-11-08,,50.380954725874794,75.15698332866033,13.286066667437554,30.56879995425542,5,3,2,1,1,Muy Malo
2001-11-09,,15.208956527295319,39.55001670678457,44.52239996115367,14.478883327245713,5,1,1,1,1,Muy Malo
2001-11-10,,18.140244744249156,38.474147120447064,45.63006673631366,14.511722403625182,5,1,1,1,1,Muy Malo
2001-11-11,,25.19286459684372,75.5673621978505,20.114583303232987,27.645933352708816,5,2,2,1,1,Muy Malo
2001-11-12,,43.96343266442027,92.23388962594416,13.370583309233188,36.06966609668254,5,2,2,1,1,Muy Malo
2001-11-13,,29.155555547111565,71.95448322137197,16.926899984081587,27.91104999860128,5,2,2,1,1,Muy Malo
2001-11-14,,24.434461814868783,40.834999965429304,43.4263498433431,15.209766654173533,5,1,1,1,1,Muy Malo
2001-11-15,,20.21222222596407,59.370816784699755,25.93803330163161,18.2084500058492,5,1,2,1,1,Muy Malo
2001-11-16,,15.047299631796648,48.66430001338323,26.02243332018455,19.737983309427896,5,1,1,1,1,Muy Malo
2001-11-17,,23.177339099386465,63.12396666526794,19.009416646560034,21.807099963823955,5,1,2,1,1,Muy Malo
2001-11-18,,24.405312528626787,66.614733376503,16.79746669193109,21.535516699949902,5,1,2,1,1,Muy Malo
2001-11-19,,53.50849910306681,91.56729417688706,10.159549224008503,35.31462959247808,5,3,2,1,1,Muy Malo
2001-11-20,,37.39626743644476,75.209933067602,12.238883339365323,32.158416625658674,5,2,2,1,1,Muy Malo
2001-11-21,,26.89858903876478,59.34066432582459,18.233519447233068,23.096728789604317,5,2,2,1,1,Muy Malo
2001-11-22,,24.46197916267233,71.0921572458784,16.78996668358644,27.6923361061,5,1,2,1,1,Muy Malo
2001-11-23,,29.191336839563316,71.92622081731075,18.597516669332983,24.84197321902948,5,2,2,1,1,Muy Malo
2001-11-24,,38.45105899746219,82.38315516680429,10.146483320593834,30.769550024271012,5,2,2,1,1,Muy Malo
2001-11-25,,33.17203476491182,69.11345009962717,11.690183323522408,28.96860002319018,5,2,2,1,1,Muy Malo
2001-11-26,,63.172069656952566,86.71898164255592,5.105033318003018,32.94133775409647,5,3,2,1,1,Muy Malo
2001-11-27,,45.869244215568045,77.67851354302587,7.8799662064458875,26.233153474270594,5,2,2,1,1,Muy Malo
2001-11-28,,58.817609083798125,97.31226908900156,5.48100165950635,36.75424501359863,5,3,2,1,1,Muy Malo
2001-11-29,,78.77633674939473,109.20683332761129,4.440766672293345,42.85533330480258,5,3,3,1,1,Muy Malo
2001-11-30,,85.8448148000808,107.60197970467776,4.467225043200801,42.52441628612641,5,3,3,1,1,Muy Malo
2001-12-01,,80.50977418488927,95.55721197144217,3.753983337233464,26.34336669921875,5,3,2,1,1,Muy Malo
2001-12-02,,39.66046864870522,77.11696677049001,6.484899997115135,27.516733386119206,5,2,2,1,1,Muy Malo
